ID,orderNumber,orderDate,status,totalAmount,discountAmount,netAmount,customer_ID,salesEmployee_ID
O04538,SO004538,2025-08-12,Cancelled,566500.00,76278.50,490221.50,C0363,E047
O04539,SO004539,2025-07-17,Cancelled,473062.00,51278.10,421783.90,C0368,E022
O04540,SO004540,2025-06-02,Completed,57417.00,2870.85,54546.15,C0096,E039
O04541,SO004541,2026-02-09,Cancelled,1078828.00,2196.40,1076631.60,C0236,E035
O04542,SO004542,2025-10-25,Pending,628074.00,62089.20,565984.80,C0018,E005
O04543,SO004543,2025-01-07,Delivered,752337.00,49541.45,702795.55,C0486,E046
O04544,SO004544,2025-04-06,Completed,369940.00,36994.00,332946.00,C0102,E033
O04545,SO004545,2025-05-18,Completed,822829.00,71784.45,751044.55,C0232,E022
O04546,SO004546,2026-06-26,Completed,962571.00,99665.05,862905.95,C0359,E037
O04547,SO004547,2025-07-03,Pending,1172853.00,62928.75,1109924.25,C0441,E032
O04548,SO004548,2025-06-29,Completed,246792.00,12339.60,234452.40,C0235,E026
O04549,SO004549,2025-02-12,Completed,516567.00,31116.75,485450.25,C0131,E007
O04550,SO004550,2025-11-30,Cancelled,1034832.00,139190.70,895641.30,C0072,E006
O04551,SO004551,2026-01-27,Completed,430911.00,0.00,430911.00,C0268,E038
O04552,SO004552,2025-12-01,Delivered,1063243.00,84404.45,978838.55,C0347,E032
O04553,SO004553,2026-01-25,Delivered,13413.00,2011.95,11401.05,C0203,E005
O04554,SO004554,2025-03-06,Completed,739194.00,98575.70,640618.30,C0488,E035
O04555,SO004555,2025-09-27,Delivered,1432616.00,101399.80,1331216.20,C0343,E005
O04556,SO004556,2025-10-08,Pending,1222656.00,119882.90,1102773.10,C0189,E050
O04557,SO004557,2025-07-12,Completed,474680.00,83894.40,390785.60,C0007,E005
O04558,SO004558,2025-08-24,Completed,1076034.00,106313.60,969720.40,C0003,E024
O04559,SO004559,2026-03-10,Completed,918203.00,120025.10,798177.90,C0155,E023
O04560,SO004560,2026-01-04,Delivered,1033606.00,115687.50,917918.50,C0352,E036
O04561,SO004561,2026-04-19,Completed,714065.00,84687.80,629377.20,C0440,E022
O04562,SO004562,2025-11-18,Completed,313984.00,7114.40,306869.60,C0092,E023
O04563,SO004563,2025-07-09,Completed,1054081.00,91743.05,962337.95,C0191,E041
O04564,SO004564,2025-05-23,Delivered,471766.00,73432.80,398333.20,C0441,E049
O04565,SO004565,2025-10-30,Completed,266012.00,28765.20,237246.80,C0043,E026
O04566,SO004566,2025-07-31,Completed,271457.00,4771.70,266685.30,C0424,E009
O04567,SO004567,2026-01-13,Completed,359982.00,8196.30,351785.70,C0146,E045
O04568,SO004568,2025-05-26,Cancelled,1293440.00,190861.50,1102578.50,C0131,E042
O04569,SO004569,2026-05-10,Pending,909660.00,78741.50,830918.50,C0075,E017
O04570,SO004570,2025-05-31,Completed,194120.00,29118.00,165002.00,C0382,E003
O04571,SO004571,2026-05-09,Completed,250797.00,45296.85,205500.15,C0025,E006
O04572,SO004572,2025-04-30,Completed,267845.00,39846.20,227998.80,C0397,E046
O04573,SO004573,2025-08-07,Completed,429348.00,21467.40,407880.60,C0404,E021
O04574,SO004574,2025-09-23,Completed,394439.00,64824.05,329614.95,C0100,E008
O04575,SO004575,2025-05-30,Completed,299213.00,22081.65,277131.35,C0122,E036
O04576,SO004576,2026-04-20,Completed,456849.00,82545.30,374303.70,C0261,E022
O04577,SO004577,2025-02-10,Cancelled,788787.00,118268.55,670518.45,C0384,E011
O04578,SO004578,2025-12-01,Pending,532877.00,73309.15,459567.85,C0128,E050
O04579,SO004579,2026-01-10,Pending,477386.00,60234.30,417151.70,C0177,E038
O04580,SO004580,2025-08-19,Delivered,381420.00,0.00,381420.00,C0478,E012
O04581,SO004581,2025-02-07,Completed,428018.00,73028.15,354989.85,C0455,E012
O04582,SO004582,2025-05-20,Completed,132710.00,11983.40,120726.60,C0003,E043
O04583,SO004583,2025-05-25,Pending,568463.00,10850.40,557612.60,C0342,E033
O04584,SO004584,2025-09-25,Completed,903086.00,80145.90,822940.10,C0160,E027
O04585,SO004585,2025-08-14,Cancelled,802083.00,21852.55,780230.45,C0155,E046
O04586,SO004586,2025-05-02,Completed,1221549.00,100465.80,1121083.20,C0288,E031
O04587,SO004587,2025-12-13,Completed,230319.00,23031.90,207287.10,C0208,E018
O04588,SO004588,2026-04-20,Completed,745291.00,73785.55,671505.45,C0388,E005
O04589,SO004589,2025-07-13,Delivered,150315.00,22547.25,127767.75,C0476,E045
O04590,SO004590,2025-12-03,Completed,1058690.00,117769.40,940920.60,C0055,E050
O04591,SO004591,2026-06-07,Completed,825918.00,102005.40,723912.60,C0383,E036
O04592,SO004592,2025-06-30,Completed,474713.00,54721.80,419991.20,C0145,E023
O04593,SO004593,2026-02-13,Pending,977311.00,127492.10,849818.90,C0186,E047
O04594,SO004594,2025-07-12,Completed,675404.00,44777.50,630626.50,C0186,E033
O04595,SO004595,2025-11-03,Pending,535252.00,87444.80,447807.20,C0334,E014
O04596,SO004596,2026-03-29,Completed,373033.00,0.00,373033.00,C0163,E047
O04597,SO004597,2025-12-07,Completed,167497.00,18547.10,148949.90,C0034,E050
O04598,SO004598,2025-03-06,Pending,1645570.00,272467.00,1373103.00,C0307,E020
O04599,SO004599,2025-07-06,Completed,691054.00,107639.10,583414.90,C0297,E024
O04600,SO004600,2025-07-13,Completed,569596.00,56722.40,512873.60,C0237,E046
O04601,SO004601,2025-01-10,Delivered,67767.00,10165.05,57601.95,C0455,E049
O04602,SO004602,2025-05-27,Cancelled,371022.00,37102.20,333919.80,C0267,E018
O04603,SO004603,2025-07-12,Pending,398728.00,0.00,398728.00,C0445,E024
O04604,SO004604,2025-01-14,Completed,98992.00,19798.40,79193.60,C0091,E015
O04605,SO004605,2026-01-23,Pending,529800.00,11451.20,518348.80,C0446,E041
O04606,SO004606,2026-01-04,Completed,191516.00,0.00,191516.00,C0460,E032
O04607,SO004607,2026-05-05,Cancelled,299725.00,51210.60,248514.40,C0271,E044
O04608,SO004608,2025-02-08,Completed,673011.00,29045.25,643965.75,C0472,E016
O04609,SO004609,2025-07-07,Completed,301246.00,24872.90,276373.10,C0301,E013
O04610,SO004610,2025-03-27,Completed,347442.00,54784.20,292657.80,C0410,E028
O04611,SO004611,2025-03-31,Completed,240274.00,27701.70,212572.30,C0272,E031
O04612,SO004612,2025-10-25,Completed,205842.00,30876.30,174965.70,C0079,E023
O04613,SO004613,2025-08-20,Completed,512124.00,74424.65,437699.35,C0119,E025
O04614,SO004614,2026-05-16,Completed,262129.00,13106.45,249022.55,C0295,E003
O04615,SO004615,2026-05-13,Completed,402237.00,11234.10,391002.90,C0166,E015
O04616,SO004616,2025-01-11,Cancelled,652415.00,82723.60,569691.40,C0032,E026
O04617,SO004617,2025-11-14,Cancelled,447650.00,52841.20,394808.80,C0041,E032
O04618,SO004618,2026-01-06,Cancelled,976635.00,96982.35,879652.65,C0072,E007
O04619,SO004619,2025-12-22,Pending,958221.00,30530.75,927690.25,C0213,E020
O04620,SO004620,2026-02-05,Delivered,287652.00,57530.40,230121.60,C0376,E009
O04621,SO004621,2026-01-10,Pending,516503.00,30156.05,486346.95,C0147,E044
O04622,SO004622,2025-10-04,Cancelled,1126304.00,57484.75,1068819.25,C0248,E050
O04623,SO004623,2025-10-30,Completed,593027.00,57172.50,535854.50,C0071,E029
O04624,SO004624,2025-12-11,Cancelled,770596.00,130569.90,640026.10,C0002,E015
O04625,SO004625,2025-04-14,Pending,955565.00,116564.90,839000.10,C0205,E007
O04626,SO004626,2025-05-30,Delivered,501998.00,14559.00,487439.00,C0194,E037
O04627,SO004627,2025-04-19,Delivered,528246.00,46170.15,482075.85,C0027,E026
O04628,SO004628,2026-02-05,Delivered,770371.00,114400.20,655970.80,C0451,E050
O04629,SO004629,2026-02-06,Completed,587317.00,84952.75,502364.25,C0190,E003
O04630,SO004630,2026-01-21,Pending,238825.00,47765.00,191060.00,C0037,E017
O04631,SO004631,2025-08-28,Completed,122067.00,12206.70,109860.30,C0391,E004
O04632,SO004632,2025-02-24,Cancelled,979197.00,129136.00,850061.00,C0031,E036
O04633,SO004633,2026-02-14,Delivered,916897.00,40818.00,876079.00,C0286,E024
O04634,SO004634,2025-07-24,Delivered,740408.00,92150.80,648257.20,C0467,E017
O04635,SO004635,2026-03-14,Cancelled,186480.00,37296.00,149184.00,C0342,E006
O04636,SO004636,2025-08-16,Completed,69240.00,6924.00,62316.00,C0476,E045
O04637,SO004637,2025-01-24,Cancelled,791641.00,73564.55,718076.45,C0430,E046
O04638,SO004638,2025-10-11,Completed,1180559.00,175708.75,1004850.25,C0084,E015
O04639,SO004639,2026-06-28,Completed,884149.00,26986.40,857162.60,C0438,E018
O04640,SO004640,2026-01-29,Pending,495791.00,61876.80,433914.20,C0247,E011
O04641,SO004641,2026-04-23,Pending,182170.00,21977.60,160192.40,C0418,E036
O04642,SO004642,2025-08-23,Delivered,174685.00,18525.45,156159.55,C0049,E027
O04643,SO004643,2025-12-25,Completed,653558.00,22164.00,631394.00,C0248,E015
O04644,SO004644,2026-03-01,Completed,837956.00,65231.55,772724.45,C0190,E042
O04645,SO004645,2025-10-20,Completed,200312.00,0.00,200312.00,C0237,E013
O04646,SO004646,2026-03-17,Pending,1084265.00,154071.50,930193.50,C0326,E028
O04647,SO004647,2025-04-26,Delivered,314641.00,43274.15,271366.85,C0004,E039
O04648,SO004648,2025-09-06,Delivered,884535.00,62389.50,822145.50,C0437,E011
O04649,SO004649,2025-10-06,Completed,996705.00,124471.40,872233.60,C0263,E013
O04650,SO004650,2025-06-25,Cancelled,241501.00,16977.55,224523.45,C0469,E006
O04651,SO004651,2025-08-27,Completed,402911.00,20733.30,382177.70,C0161,E011
O04652,SO004652,2025-06-23,Delivered,274445.00,33377.25,241067.75,C0489,E025
O04653,SO004653,2025-11-25,Cancelled,333007.00,19193.25,313813.75,C0362,E049
O04654,SO004654,2025-05-23,Completed,426534.00,34317.60,392216.40,C0040,E042
O04655,SO004655,2025-07-05,Pending,780650.00,52232.95,728417.05,C0165,E018
O04656,SO004656,2025-05-01,Delivered,1181108.00,147409.00,1033699.00,C0323,E016
O04657,SO004657,2025-06-21,Delivered,835130.00,68143.55,766986.45,C0122,E035
O04658,SO004658,2026-02-01,Completed,437137.00,63568.90,373568.10,C0178,E007
O04659,SO004659,2025-03-09,Completed,657456.00,119076.00,538380.00,C0440,E010
O04660,SO004660,2025-08-05,Completed,1399382.00,187294.60,1212087.40,C0481,E003
O04661,SO004661,2025-09-22,Completed,1588844.00,148181.60,1440662.40,C0249,E032
O04662,SO004662,2025-09-05,Completed,1360613.00,136964.40,1223648.60,C0115,E002
O04663,SO004663,2026-06-09,Completed,1355673.00,153589.60,1202083.40,C0413,E047
O04664,SO004664,2025-04-16,Completed,827098.00,74629.20,752468.80,C0459,E018
O04665,SO004665,2026-05-06,Completed,109820.00,5491.00,104329.00,C0259,E019
O04666,SO004666,2026-05-10,Completed,706336.00,20246.60,686089.40,C0394,E020
O04667,SO004667,2026-06-27,Completed,501611.00,31348.20,470262.80,C0380,E009
O04668,SO004668,2026-05-24,Delivered,119157.00,23831.40,95325.60,C0119,E008
O04669,SO004669,2025-02-18,Completed,599856.00,48600.40,551255.60,C0240,E028
O04670,SO004670,2026-06-25,Completed,243325.00,24189.00,219136.00,C0237,E017
O04671,SO004671,2026-02-08,Completed,543945.00,7845.15,536099.85,C0436,E035
O04672,SO004672,2025-04-09,Delivered,296141.00,55193.80,240947.20,C0249,E034
O04673,SO004673,2025-04-21,Delivered,596849.00,18713.10,578135.90,C0431,E012
O04674,SO004674,2025-04-12,Delivered,214361.00,5425.20,208935.80,C0285,E050
O04675,SO004675,2026-05-16,Pending,362358.00,9972.90,352385.10,C0393,E009
O04676,SO004676,2025-03-09,Completed,79946.00,15989.20,63956.80,C0006,E040
O04677,SO004677,2025-12-30,Completed,181476.00,9073.80,172402.20,C0087,E041
O04678,SO004678,2025-03-21,Completed,461500.00,16298.80,445201.20,C0244,E038
O04679,SO004679,2025-03-28,Completed,507232.00,27558.00,479674.00,C0194,E027
O04680,SO004680,2025-08-01,Completed,61870.00,12374.00,49496.00,C0115,E042
O04681,SO004681,2025-02-25,Pending,305056.00,37880.70,267175.30,C0119,E046
O04682,SO004682,2026-05-15,Completed,1088870.00,48999.15,1039870.85,C0312,E032
O04683,SO004683,2025-01-03,Pending,427128.00,59687.40,367440.60,C0226,E025
O04684,SO004684,2025-10-27,Completed,1027256.00,169186.50,858069.50,C0108,E034
O04685,SO004685,2025-01-21,Completed,515688.00,42369.50,473318.50,C0191,E041
O04686,SO004686,2026-01-08,Cancelled,27126.00,5425.20,21700.80,C0134,E008
O04687,SO004687,2025-01-31,Cancelled,659861.00,36435.70,623425.30,C0295,E025
O04688,SO004688,2025-09-26,Delivered,75508.00,9293.00,66215.00,C0197,E034
O04689,SO004689,2025-08-03,Pending,585244.00,70343.90,514900.10,C0467,E008
O04690,SO004690,2025-12-15,Pending,743951.00,78282.35,665668.65,C0330,E009
O04691,SO004691,2026-02-05,Completed,811024.00,111794.70,699229.30,C0130,E043
O04692,SO004692,2025-04-12,Completed,48084.00,4808.40,43275.60,C0394,E013
O04693,SO004693,2025-12-17,Delivered,1148399.00,119821.30,1028577.70,C0013,E030
O04694,SO004694,2026-01-10,Cancelled,666748.00,111134.00,555614.00,C0176,E034
O04695,SO004695,2025-05-06,Delivered,813108.00,18669.90,794438.10,C0246,E041
O04696,SO004696,2025-10-27,Pending,453142.00,22657.10,430484.90,C0141,E050
O04697,SO004697,2025-01-11,Completed,434384.00,64661.20,369722.80,C0219,E026
O04698,SO004698,2025-05-28,Cancelled,1360150.00,174347.00,1185803.00,C0236,E004
O04699,SO004699,2026-04-28,Completed,1604992.00,138918.00,1466074.00,C0159,E043
O04700,SO004700,2026-02-22,Completed,740380.00,34431.55,705948.45,C0081,E026
O04701,SO004701,2025-03-14,Completed,148104.00,0.00,148104.00,C0338,E004
O04702,SO004702,2025-09-05,Pending,138020.00,13802.00,124218.00,C0088,E009
O04703,SO004703,2025-02-19,Delivered,557759.00,78213.55,479545.45,C0196,E047
O04704,SO004704,2026-04-05,Completed,49014.00,4901.40,44112.60,C0082,E018
O04705,SO004705,2026-02-14,Completed,557167.00,51299.90,505867.10,C0444,E019
O04706,SO004706,2025-07-07,Completed,881536.00,107771.30,773764.70,C0051,E028
O04707,SO004707,2025-04-06,Completed,754659.00,61572.90,693086.10,C0499,E001
O04708,SO004708,2025-03-01,Completed,600757.00,88324.40,512432.60,C0193,E041
O04709,SO004709,2026-04-09,Pending,493310.00,76675.75,416634.25,C0054,E017
O04710,SO004710,2025-06-27,Delivered,537972.00,54728.25,483243.75,C0228,E012
O04711,SO004711,2026-01-08,Delivered,365761.00,32079.50,333681.50,C0111,E039
O04712,SO004712,2025-03-19,Completed,385767.00,17092.65,368674.35,C0315,E038
O04713,SO004713,2026-04-08,Pending,886629.00,120596.25,766032.75,C0266,E019
O04714,SO004714,2025-10-27,Pending,928878.00,180877.30,748000.70,C0155,E013
O04715,SO004715,2025-05-14,Completed,262656.00,13132.80,249523.20,C0472,E020
O04716,SO004716,2025-05-30,Pending,369598.00,60960.50,308637.50,C0164,E034
O04717,SO004717,2025-05-02,Delivered,176280.00,0.00,176280.00,C0149,E004
O04718,SO004718,2025-12-11,Completed,480729.00,17050.20,463678.80,C0439,E031
O04719,SO004719,2025-09-06,Completed,845638.00,55198.20,790439.80,C0008,E038
O04720,SO004720,2025-09-07,Pending,1148801.00,180355.90,968445.10,C0196,E048
O04721,SO004721,2025-03-26,Completed,750186.00,67966.40,682219.60,C0485,E037
O04722,SO004722,2025-08-07,Completed,768047.00,100728.60,667318.40,C0317,E021
O04723,SO004723,2025-10-15,Completed,53479.00,8021.85,45457.15,C0035,E032
O04724,SO004724,2025-11-18,Pending,606336.00,79478.00,526858.00,C0108,E020
O04725,SO004725,2025-04-12,Cancelled,851099.00,68497.75,782601.25,C0193,E039
O04726,SO004726,2025-05-26,Completed,1002008.00,77017.40,924990.60,C0298,E006
O04727,SO004727,2025-05-16,Completed,762632.00,54648.00,707984.00,C0016,E016
O04728,SO004728,2026-01-24,Completed,972882.00,72663.30,900218.70,C0135,E047
O04729,SO004729,2025-09-17,Delivered,344315.00,62332.15,281982.85,C0382,E017
O04730,SO004730,2025-11-10,Completed,382690.00,76538.00,306152.00,C0076,E016
O04731,SO004731,2025-01-30,Completed,803150.00,64383.50,738766.50,C0422,E009
O04732,SO004732,2025-06-07,Cancelled,924485.00,132015.25,792469.75,C0488,E008
O04733,SO004733,2025-12-14,Delivered,339710.00,0.00,339710.00,C0397,E031
O04734,SO004734,2025-10-30,Completed,491461.00,59517.30,431943.70,C0113,E045
O04735,SO004735,2025-12-17,Delivered,664434.00,66528.80,597905.20,C0204,E011
O04736,SO004736,2026-04-20,Completed,548090.00,60021.40,488068.60,C0035,E018
O04737,SO004737,2025-11-14,Completed,89570.00,17914.00,71656.00,C0089,E025
O04738,SO004738,2025-04-01,Cancelled,264771.00,47546.60,217224.40,C0189,E031
O04739,SO004739,2026-01-04,Completed,660449.00,132089.80,528359.20,C0483,E045
O04740,SO004740,2025-07-14,Completed,413616.00,31558.80,382057.20,C0079,E003
O04741,SO004741,2025-02-26,Pending,370260.00,0.00,370260.00,C0256,E042
O04742,SO004742,2025-05-21,Completed,694570.00,50264.70,644305.30,C0422,E043
O04743,SO004743,2025-01-28,Completed,104418.00,5220.90,99197.10,C0386,E008
O04744,SO004744,2025-06-29,Cancelled,822391.00,76893.75,745497.25,C0413,E044
O04745,SO004745,2026-05-24,Cancelled,338240.00,10193.20,328046.80,C0183,E047
O04746,SO004746,2025-06-17,Cancelled,609166.00,49630.10,559535.90,C0221,E028
O04747,SO004747,2025-05-30,Delivered,168715.00,25307.25,143407.75,C0106,E031
O04748,SO004748,2025-09-12,Completed,459336.00,0.00,459336.00,C0005,E042
O04749,SO004749,2026-03-23,Completed,728330.00,111436.00,616894.00,C0013,E040
O04750,SO004750,2026-01-09,Completed,61837.00,0.00,61837.00,C0179,E012
O04751,SO004751,2025-02-28,Cancelled,322746.00,54604.20,268141.80,C0393,E001
O04752,SO004752,2026-04-05,Completed,220060.00,8476.00,211584.00,C0117,E012
O04753,SO004753,2026-05-08,Completed,687841.00,14494.80,673346.20,C0484,E045
O04754,SO004754,2025-03-14,Completed,286590.00,0.00,286590.00,C0185,E006
O04755,SO004755,2025-06-10,Completed,401192.00,36347.40,364844.60,C0381,E034
O04756,SO004756,2026-06-11,Cancelled,130620.00,26124.00,104496.00,C0254,E028
O04757,SO004757,2026-01-16,Delivered,572696.00,88333.50,484362.50,C0100,E023
O04758,SO004758,2026-01-12,Completed,866219.00,99110.70,767108.30,C0248,E033
O04759,SO004759,2026-06-03,Delivered,1615932.00,89190.15,1526741.85,C0183,E035
O04760,SO004760,2026-01-26,Cancelled,47952.00,6349.20,41602.80,C0291,E022
O04761,SO004761,2025-09-15,Completed,917314.00,108740.50,808573.50,C0323,E016
O04762,SO004762,2025-08-12,Completed,622477.00,25631.75,596845.25,C0228,E033
O04763,SO004763,2025-12-27,Completed,665850.00,17844.80,648005.20,C0472,E040
O04764,SO004764,2026-04-08,Completed,22496.00,2249.60,20246.40,C0100,E006
O04765,SO004765,2026-03-18,Pending,572037.00,82279.95,489757.05,C0350,E027
O04766,SO004766,2026-03-15,Pending,648556.00,75452.40,573103.60,C0355,E028
O04767,SO004767,2026-03-08,Pending,829361.00,138370.55,690990.45,C0372,E003
O04768,SO004768,2025-10-11,Completed,287592.00,19430.35,268161.65,C0015,E007
O04769,SO004769,2025-08-21,Completed,951795.00,41220.00,910575.00,C0088,E040
O04770,SO004770,2025-11-11,Completed,214503.00,34192.80,180310.20,C0370,E021
O04771,SO004771,2025-09-11,Delivered,61517.00,6151.70,55365.30,C0331,E014
O04772,SO004772,2026-04-05,Completed,473903.00,47259.00,426644.00,C0383,E032
O04773,SO004773,2025-07-13,Completed,995182.00,165983.60,829198.40,C0248,E039
O04774,SO004774,2026-04-20,Pending,554463.00,27511.85,526951.15,C0476,E027
O04775,SO004775,2026-02-25,Cancelled,379353.00,11915.70,367437.30,C0366,E001
O04776,SO004776,2025-12-26,Cancelled,206016.00,41203.20,164812.80,C0273,E009
O04777,SO004777,2025-04-24,Cancelled,545085.00,0.00,545085.00,C0148,E038
O04778,SO004778,2025-01-30,Completed,22405.00,3360.75,19044.25,C0185,E012
O04779,SO004779,2025-10-10,Pending,636748.00,74861.80,561886.20,C0366,E005
O04780,SO004780,2025-01-06,Completed,423437.00,33600.00,389837.00,C0190,E016
O04781,SO004781,2025-09-10,Completed,416972.00,60836.20,356135.80,C0115,E049
O04782,SO004782,2026-04-08,Completed,858444.00,127261.20,731182.80,C0412,E044
O04783,SO004783,2025-08-08,Completed,1099730.00,44176.80,1055553.20,C0237,E008
O04784,SO004784,2025-02-24,Cancelled,296232.00,14314.00,281918.00,C0378,E028
O04785,SO004785,2025-01-14,Completed,278916.00,41837.40,237078.60,C0391,E014
O04786,SO004786,2025-07-24,Completed,961301.00,74687.60,886613.40,C0278,E045
O04787,SO004787,2026-02-22,Completed,451329.00,32087.40,419241.60,C0145,E017
O04788,SO004788,2026-01-24,Completed,431126.00,47272.10,383853.90,C0240,E018
O04789,SO004789,2025-01-24,Completed,891220.00,100974.45,790245.55,C0050,E043
O04790,SO004790,2025-06-07,Completed,218360.00,43672.00,174688.00,C0032,E002
O04791,SO004791,2025-02-22,Cancelled,1005015.00,151148.45,853866.55,C0246,E018
O04792,SO004792,2025-07-25,Pending,246442.00,36966.30,209475.70,C0488,E036
O04793,SO004793,2025-09-06,Delivered,631093.00,67459.20,563633.80,C0058,E017
O04794,SO004794,2025-10-01,Pending,186907.00,7653.80,179253.20,C0230,E010
O04795,SO004795,2025-03-07,Cancelled,855634.00,130718.30,724915.70,C0119,E009
O04796,SO004796,2025-11-03,Completed,584410.00,52154.25,532255.75,C0043,E001
O04797,SO004797,2025-02-18,Completed,27786.00,0.00,27786.00,C0335,E020
