ID,order_ID,product_ID,quantity,sellingPrice,discount,lineAmount
I012018,O03982,P0085,1,51626,20,41300.80
I012019,O03982,P0023,8,55725,20,356640.00
I012020,O03982,P0013,2,16028,10,28850.40
I012021,O03982,P0016,1,39719,10,35747.10
I012022,O03983,P0089,6,20493,5,116810.10
I012023,O03983,P0096,10,42139,20,337112.00
I012024,O03983,P0075,9,10086,20,72619.20
I012025,O03983,P0027,10,35875,0,358750.00
I012026,O03984,P0042,1,61517,10,55365.30
I012027,O03984,P0025,4,9681,0,38724.00
I012028,O03984,P0072,2,47942,5,91089.80
I012029,O03985,P0053,1,9266,10,8339.40
I012030,O03985,P0007,6,19610,5,111777.00
I012031,O03985,P0020,3,60579,20,145389.60
I012032,O03986,P0059,10,27604,10,248436.00
I012033,O03986,P0013,6,16028,10,86551.20
I012034,O03986,P0070,4,38307,20,122582.40
I012035,O03986,P0074,8,25591,0,204728.00
I012036,O03986,P0070,4,38307,15,130243.80
I012037,O03987,P0083,8,24478,15,166450.40
I012038,O03987,P0028,8,31151,10,224287.20
I012039,O03988,P0055,8,37597,5,285737.20
I012040,O03988,P0020,2,60579,15,102984.30
I012041,O03988,P0065,7,38180,0,267260.00
I012042,O03988,P0063,3,33341,20,80018.40
I012043,O03988,P0066,6,12374,15,63107.40
I012044,O03989,P0086,6,13893,15,70854.30
I012045,O03989,P0063,10,33341,0,333410.00
I012046,O03989,P0095,7,35691,10,224853.30
I012047,O03989,P0049,4,60308,5,229170.40
I012048,O03989,P0076,5,15519,15,65955.75
I012049,O03990,P0055,6,37597,20,180465.60
I012050,O03990,P0059,6,27604,10,149061.60
I012051,O03990,P0046,6,29632,10,160012.80
I012052,O03990,P0051,8,21836,0,174688.00
I012053,O03990,P0091,4,60565,0,242260.00
I012054,O03991,P0067,3,29020,10,78354.00
I012055,O03991,P0018,7,28628,5,190376.20
I012056,O03991,P0006,1,42495,20,33996.00
I012057,O03991,P0027,5,35875,5,170406.25
I012058,O03991,P0009,5,52209,20,208836.00
I012059,O03992,P0039,8,13519,5,102744.40
I012060,O03992,P0035,5,13563,15,57642.75
I012061,O03993,P0021,4,61837,20,197878.40
I012062,O03993,P0035,3,13563,5,38654.55
I012063,O03993,P0071,9,38269,15,292757.85
I012064,O03993,P0002,4,31080,5,118104.00
I012065,O03993,P0099,10,53479,10,481311.00
I012066,O03994,P0009,8,52209,15,355021.20
I012067,O03994,P0021,7,61837,20,346287.20
I012068,O03994,P0020,4,60579,5,230200.20
I012069,O03995,P0057,2,42897,15,72924.90
I012070,O03995,P0047,4,48530,10,174708.00
I012071,O03995,P0060,10,48833,15,415080.50
I012072,O03995,P0065,8,38180,5,290168.00
I012073,O03996,P0035,9,13563,5,115963.65
I012074,O03996,P0071,7,38269,15,227700.55
I012075,O03996,P0001,4,45925,0,183700.00
I012076,O03997,P0033,8,50105,15,340714.00
I012077,O03997,P0029,5,39973,20,159892.00
I012078,O03998,P0007,5,19610,0,98050.00
I012079,O03999,P0048,5,37447,15,159149.75
I012080,O03999,P0014,7,22374,20,125294.40
I012081,O03999,P0092,7,10982,20,61499.20
I012082,O03999,P0061,5,24793,15,105370.25
I012083,O03999,P0087,7,49638,15,295346.10
I012084,O04000,P0019,6,50966,15,259926.60
I012085,O04000,P0030,5,38698,5,183815.50
I012086,O04001,P0050,10,55567,20,444536.00
I012087,O04001,P0068,4,47879,15,162788.60
I012088,O04001,P0065,5,38180,10,171810.00
I012089,O04001,P0044,1,37026,20,29620.80
I012090,O04001,P0089,4,20493,15,69676.20
I012091,O04002,P0035,6,13563,10,73240.20
I012092,O04002,P0035,7,13563,20,75952.80
I012093,O04002,P0085,6,51626,0,309756.00
I012094,O04002,P0048,10,37447,15,318299.50
I012095,O04003,P0040,9,22405,10,181480.50
I012096,O04004,P0054,8,25752,15,175113.60
I012097,O04004,P0009,3,52209,5,148795.65
I012098,O04004,P0012,3,28291,10,76385.70
I012099,O04004,P0023,6,55725,10,300915.00
I012100,O04004,P0030,2,38698,15,65786.60
I012101,O04005,P0013,5,16028,0,80140.00
I012102,O04005,P0058,6,16575,20,79560.00
I012103,O04005,P0056,3,42380,10,114426.00
I012104,O04006,P0057,9,42897,5,366769.35
I012105,O04006,P0003,7,64507,10,406394.10
I012106,O04006,P0079,7,49546,20,277457.60
I012107,O04007,P0002,3,31080,5,88578.00
I012108,O04007,P0051,6,21836,15,111363.60
I012109,O04007,P0076,10,15519,20,124152.00
I012110,O04008,P0002,4,31080,20,99456.00
I012111,O04008,P0030,10,38698,0,386980.00
I012112,O04008,P0071,9,38269,15,292757.85
I012113,O04009,P0011,8,14495,15,98566.00
I012114,O04009,P0069,5,32580,5,154755.00
I012115,O04010,P0054,7,25752,15,153224.40
I012116,O04010,P0006,4,42495,15,144483.00
I012117,O04010,P0061,3,24793,10,66941.10
I012118,O04011,P0020,4,60579,5,230200.20
I012119,O04011,P0029,8,39973,10,287805.60
I012120,O04011,P0067,3,29020,5,82707.00
I012121,O04011,P0055,10,37597,15,319574.50
I012122,O04011,P0001,5,45925,0,229625.00
I012123,O04012,P0097,8,36994,10,266356.80
I012124,O04012,P0032,4,45113,5,171429.40
I012125,O04012,P0031,3,47765,10,128965.50
I012126,O04012,P0061,6,24793,15,126444.30
I012127,O04012,P0005,10,5624,15,47804.00
I012128,O04013,P0021,1,61837,15,52561.45
I012129,O04014,P0082,6,51263,0,307578.00
I012130,O04014,P0087,2,49638,15,84384.60
I012131,O04015,P0081,8,14513,20,92883.20
I012132,O04015,P0055,8,37597,15,255659.60
I012133,O04016,P0020,7,60579,20,339242.40
I012134,O04016,P0048,7,37447,5,249022.55
I012135,O04016,P0065,8,38180,10,274896.00
I012136,O04016,P0011,2,14495,10,26091.00
I012137,O04017,P0036,3,48983,10,132254.10
I012138,O04017,P0023,6,55725,15,284197.50
I012139,O04017,P0025,6,9681,20,46468.80
I012140,O04017,P0045,8,49014,0,392112.00
I012141,O04017,P0080,10,25147,10,226323.00
I012142,O04018,P0049,10,60308,0,603080.00
I012143,O04019,P0005,3,5624,5,16028.40
I012144,O04019,P0013,10,16028,20,128224.00
I012145,O04019,P0066,10,12374,10,111366.00
I012146,O04020,P0048,2,37447,20,59915.20
I012147,O04020,P0011,8,14495,0,115960.00
I012148,O04021,P0028,5,31151,10,140179.50
I012149,O04021,P0004,5,59538,10,267921.00
I012150,O04021,P0027,2,35875,0,71750.00
I012151,O04022,P0082,4,51263,15,174294.20
I012152,O04023,P0045,2,49014,10,88225.20
I012153,O04023,P0059,4,27604,0,110416.00
I012154,O04023,P0037,9,34307,15,262448.55
I012155,O04024,P0012,8,28291,5,215011.60
I012156,O04024,P0024,8,28494,20,182361.60
I012157,O04024,P0048,9,37447,10,303320.70
I012158,O04024,P0087,1,49638,20,39710.40
I012159,O04024,P0034,3,52301,5,149057.85
I012160,O04025,P0087,8,49638,0,397104.00
I012161,O04025,P0066,10,12374,15,105179.00
I012162,O04026,P0029,7,39973,15,237839.35
I012163,O04026,P0088,2,49841,15,84729.70
I012164,O04026,P0048,3,37447,20,89872.80
I012165,O04026,P0076,5,15519,15,65955.75
I012166,O04026,P0049,8,60308,5,458340.80
I012167,O04027,P0013,10,16028,10,144252.00
I012168,O04027,P0069,3,32580,15,83079.00
I012169,O04028,P0036,6,48983,20,235118.40
I012170,O04028,P0081,4,14513,20,46441.60
I012171,O04028,P0033,8,50105,20,320672.00
I012172,O04028,P0015,2,46486,20,74377.60
I012173,O04029,P0037,7,34307,0,240149.00
I012174,O04030,P0097,7,36994,0,258958.00
I012175,O04031,P0076,5,15519,5,73715.25
I012176,O04031,P0059,6,27604,10,149061.60
I012177,O04032,P0060,2,48833,0,97666.00
I012178,O04033,P0024,10,28494,15,242199.00
I012179,O04033,P0091,2,60565,0,121130.00
I012180,O04033,P0014,6,22374,15,114107.40
I012181,O04033,P0012,2,28291,0,56582.00
I012182,O04034,P0005,2,5624,20,8998.40
I012183,O04034,P0024,6,28494,0,170964.00
I012184,O04034,P0013,10,16028,15,136238.00
I012185,O04035,P0036,10,48983,15,416355.50
I012186,O04035,P0068,9,47879,5,409365.45
I012187,O04035,P0080,6,25147,5,143337.90
I012188,O04035,P0041,4,26259,20,84028.80
I012189,O04036,P0051,4,21836,0,87344.00
I012190,O04036,P0025,1,9681,20,7744.80
I012191,O04036,P0030,6,38698,10,208969.20
I012192,O04036,P0014,8,22374,5,170042.40
I012193,O04036,P0001,2,45925,0,91850.00
I012194,O04037,P0079,9,49546,10,401322.60
I012195,O04037,P0018,2,28628,0,57256.00
I012196,O04037,P0051,5,21836,0,109180.00
I012197,O04038,P0045,4,49014,10,176450.40
I012198,O04039,P0072,6,47942,15,244504.20
I012199,O04039,P0010,10,47717,5,453311.50
I012200,O04039,P0055,6,37597,15,191744.70
I012201,O04039,P0033,5,50105,0,250525.00
I012202,O04040,P0008,6,57417,0,344502.00
I012203,O04041,P0057,5,42897,10,193036.50
I012204,O04042,P0078,5,9952,15,42296.00
I012205,O04042,P0011,10,14495,15,123207.50
I012206,O04043,P0036,5,48983,10,220423.50
I012207,O04043,P0020,7,60579,15,360445.05
I012208,O04043,P0066,10,12374,20,98992.00
I012209,O04044,P0037,3,34307,5,97774.95
I012210,O04045,P0050,6,55567,10,300061.80
I012211,O04045,P0039,9,13519,20,97336.80
I012212,O04045,P0001,1,45925,0,45925.00
I012213,O04045,P0051,2,21836,15,37121.20
I012214,O04046,P0076,10,15519,15,131911.50
I012215,O04047,P0040,5,22405,20,89620.00
I012216,O04047,P0034,7,52301,10,329496.30
I012217,O04047,P0055,7,37597,15,223702.15
I012218,O04047,P0041,7,26259,5,174622.35
I012219,O04047,P0001,2,45925,20,73480.00
I012220,O04048,P0008,1,57417,5,54546.15
I012221,O04048,P0033,1,50105,0,50105.00
I012222,O04048,P0046,9,29632,15,226684.80
I012223,O04048,P0075,8,10086,0,80688.00
I012224,O04049,P0090,4,33743,0,134972.00
I012225,O04049,P0005,3,5624,5,16028.40
I012226,O04049,P0026,6,43366,15,221166.60
I012227,O04050,P0072,10,47942,20,383536.00
I012228,O04050,P0095,7,35691,10,224853.30
I012229,O04050,P0096,3,42139,10,113775.30
I012230,O04050,P0006,8,42495,0,339960.00
I012231,O04051,P0046,5,29632,20,118528.00
I012232,O04051,P0041,2,26259,15,44640.30
I012233,O04051,P0071,2,38269,5,72711.10
I012234,O04051,P0057,1,42897,20,34317.60
I012235,O04051,P0079,1,49546,0,49546.00
I012236,O04052,P0032,3,45113,5,128572.05
I012237,O04052,P0052,10,28616,0,286160.00
I012238,O04052,P0001,10,45925,0,459250.00
I012239,O04052,P0056,1,42380,5,40261.00
I012240,O04052,P0093,6,46962,10,253594.80
I012241,O04053,P0043,5,53045,20,212180.00
I012242,O04054,P0033,10,50105,5,475997.50
I012243,O04054,P0018,8,28628,10,206121.60
I012244,O04055,P0073,3,35536,10,95947.20
I012245,O04056,P0083,8,24478,5,186032.80
I012246,O04056,P0060,4,48833,10,175798.80
I012247,O04056,P0033,9,50105,20,360756.00
I012248,O04056,P0081,5,14513,5,68936.75
I012249,O04057,P0074,2,25591,10,46063.80
I012250,O04058,P0051,8,21836,0,174688.00
I012251,O04058,P0004,2,59538,10,107168.40
I012252,O04058,P0096,9,42139,0,379251.00
I012253,O04058,P0057,7,42897,0,300279.00
I012254,O04058,P0011,6,14495,5,82621.50
I012255,O04059,P0074,10,25591,0,255910.00
I012256,O04059,P0031,8,47765,5,363014.00
I012257,O04059,P0075,5,10086,20,40344.00
I012258,O04060,P0022,10,13413,0,134130.00
I012259,O04060,P0073,5,35536,15,151028.00
I012260,O04061,P0035,3,13563,15,34585.65
I012261,O04062,P0032,6,45113,20,216542.40
I012262,O04062,P0065,3,38180,10,103086.00
I012263,O04062,P0033,2,50105,10,90189.00
I012264,O04062,P0027,7,35875,15,213456.25
I012265,O04062,P0095,1,35691,0,35691.00
I012266,O04063,P0063,8,33341,10,240055.20
I012267,O04063,P0015,6,46486,0,278916.00
I012268,O04064,P0050,6,55567,20,266721.60
I012269,O04064,P0049,9,60308,5,515633.40
I012270,O04064,P0079,4,49546,20,158547.20
I012271,O04065,P0088,10,49841,20,398728.00
I012272,O04065,P0025,7,9681,20,54213.60
I012273,O04066,P0079,8,49546,0,396368.00
I012274,O04066,P0010,1,47717,5,45331.15
I012275,O04066,P0028,8,31151,0,249208.00
I012276,O04066,P0021,6,61837,10,333919.80
I012277,O04066,P0064,9,36237,15,277213.05
I012278,O04067,P0060,8,48833,5,371130.80
I012279,O04067,P0091,4,60565,10,218034.00
I012280,O04067,P0039,1,13519,10,12167.10
I012281,O04068,P0013,7,16028,20,89756.80
I012282,O04069,P0041,2,26259,5,49892.10
I012283,O04069,P0019,3,50966,0,152898.00
I012284,O04069,P0034,5,52301,0,261505.00
I012285,O04070,P0076,7,15519,20,86906.40
I012286,O04071,P0024,3,28494,5,81207.90
I012287,O04071,P0047,4,48530,10,174708.00
I012288,O04071,P0056,8,42380,10,305136.00
I012289,O04071,P0088,7,49841,5,331442.65
I012290,O04072,P0061,6,24793,0,148758.00
I012291,O04072,P0036,7,48983,15,291448.85
I012292,O04072,P0049,7,60308,5,401048.20
I012293,O04073,P0045,5,49014,10,220563.00
I012294,O04073,P0032,1,45113,5,42857.35
I012295,O04073,P0038,8,41524,5,315582.40
I012296,O04073,P0038,6,41524,20,199315.20
I012297,O04074,P0060,4,48833,5,185565.40
I012298,O04074,P0089,2,20493,5,38936.70
I012299,O04074,P0044,2,37026,10,66646.80
I012300,O04074,P0053,1,9266,20,7412.80
I012301,O04074,P0046,1,29632,20,23705.60
I012302,O04075,P0049,10,60308,0,603080.00
I012303,O04075,P0096,8,42139,10,303400.80
I012304,O04075,P0080,10,25147,5,238896.50
I012305,O04075,P0071,4,38269,10,137768.40
I012306,O04076,P0013,10,16028,10,144252.00
I012307,O04076,P0039,7,13519,0,94633.00
I012308,O04077,P0011,5,14495,10,65227.50
I012309,O04078,P0015,7,46486,10,292861.80
I012310,O04079,P0097,1,36994,20,29595.20
I012311,O04079,P0079,8,49546,5,376549.60
I012312,O04079,P0065,9,38180,0,343620.00
I012313,O04079,P0017,6,51525,5,293692.50
I012314,O04080,P0093,7,46962,5,312297.30
I012315,O04080,P0054,1,25752,5,24464.40
I012316,O04080,P0074,2,25591,0,51182.00
I012317,O04080,P0005,2,5624,20,8998.40
I012318,O04080,P0066,7,12374,5,82287.10
I012319,O04081,P0099,1,53479,15,45457.15
I012320,O04081,P0033,4,50105,5,190399.00
I012321,O04081,P0023,8,55725,10,401220.00
I012322,O04081,P0084,9,20164,20,145180.80
I012323,O04081,P0063,2,33341,0,66682.00
I012324,O04082,P0001,3,45925,20,110220.00
I012325,O04083,P0044,1,37026,10,33323.40
I012326,O04083,P0035,4,13563,20,43401.60
I012327,O04083,P0077,2,8655,20,13848.00
I012328,O04084,P0011,2,14495,10,26091.00
I012329,O04084,P0089,3,20493,20,49183.20
I012330,O04084,P0056,3,42380,15,108069.00
I012331,O04084,P0045,1,49014,0,49014.00
I012332,O04084,P0050,10,55567,15,472319.50
I012333,O04085,P0037,5,34307,5,162958.25
I012334,O04085,P0087,4,49638,0,198552.00
I012335,O04085,P0017,7,51525,15,306573.75
I012336,O04086,P0068,10,47879,0,478790.00
I012337,O04087,P0042,4,61517,5,233764.60
I012338,O04088,P0075,5,10086,20,40344.00
I012339,O04088,P0077,2,8655,5,16444.50
I012340,O04089,P0061,3,24793,20,59503.20
I012341,O04089,P0083,8,24478,15,166450.40
I012342,O04089,P0028,5,31151,0,155755.00
I012343,O04090,P0046,9,29632,10,240019.20
I012344,O04091,P0025,8,9681,10,69703.20
I012345,O04091,P0031,8,47765,15,324802.00
I012346,O04091,P0087,9,49638,10,402067.80
I012347,O04091,P0037,7,34307,10,216134.10
I012348,O04092,P0058,3,16575,0,49725.00
I012349,O04093,P0064,6,36237,10,195679.80
I012350,O04093,P0004,5,59538,5,282805.50
I012351,O04093,P0066,7,12374,10,77956.20
I012352,O04093,P0091,6,60565,5,345220.50
I012353,O04093,P0046,3,29632,20,71116.80
I012354,O04094,P0050,10,55567,10,500103.00
I012355,O04095,P0078,5,9952,0,49760.00
I012356,O04095,P0034,5,52301,0,261505.00
I012357,O04095,P0054,9,25752,15,197002.80
I012358,O04095,P0070,10,38307,0,383070.00
I012359,O04095,P0015,7,46486,20,260321.60
I012360,O04096,P0079,7,49546,5,329480.90
I012361,O04096,P0039,1,13519,10,12167.10
I012362,O04097,P0090,9,33743,5,288502.65
I012363,O04097,P0079,9,49546,10,401322.60
I012364,O04097,P0090,1,33743,5,32055.85
I012365,O04098,P0094,9,35256,10,285573.60
I012366,O04098,P0080,1,25147,15,21374.95
I012367,O04098,P0093,5,46962,20,187848.00
I012368,O04099,P0035,9,13563,5,115963.65
I012369,O04099,P0014,6,22374,15,114107.40
I012370,O04099,P0041,10,26259,0,262590.00
I012371,O04100,P0022,7,13413,0,93891.00
I012372,O04100,P0019,1,50966,15,43321.10
I012373,O04101,P0026,8,43366,15,294888.80
I012374,O04101,P0098,3,13062,5,37226.70
I012375,O04101,P0022,5,13413,10,60358.50
I012376,O04101,P0002,3,31080,5,88578.00
I012377,O04101,P0031,10,47765,10,429885.00
I012378,O04102,P0062,10,33323,15,283245.50
I012379,O04103,P0009,2,52209,10,93976.20
I012380,O04103,P0073,1,35536,15,30205.60
I012381,O04103,P0059,1,27604,20,22083.20
I012382,O04104,P0070,3,38307,0,114921.00
I012383,O04105,P0070,5,38307,10,172381.50
I012384,O04105,P0057,10,42897,20,343176.00
I012385,O04105,P0077,5,8655,10,38947.50
I012386,O04106,P0068,8,47879,5,363880.40
I012387,O04107,P0014,4,22374,5,85021.20
I012388,O04107,P0061,10,24793,0,247930.00
I012389,O04108,P0017,9,51525,5,440538.75
I012390,O04109,P0084,6,20164,5,114934.80
I012391,O04109,P0038,2,41524,15,70590.80
I012392,O04109,P0007,8,19610,0,156880.00
I012393,O04110,P0053,7,9266,10,58375.80
I012394,O04111,P0078,1,9952,5,9454.40
I012395,O04111,P0084,2,20164,15,34278.80
I012396,O04111,P0027,3,35875,0,107625.00
I012397,O04111,P0005,2,5624,15,9560.80
I012398,O04111,P0053,6,9266,15,47256.60
I012399,O04112,P0007,10,19610,10,176490.00
I012400,O04113,P0042,10,61517,15,522894.50
I012401,O04113,P0002,7,31080,5,206682.00
I012402,O04113,P0081,6,14513,10,78370.20
I012403,O04113,P0082,8,51263,5,389598.80
I012404,O04114,P0040,9,22405,0,201645.00
I012405,O04114,P0029,4,39973,15,135908.20
I012406,O04114,P0050,9,55567,10,450092.70
I012407,O04115,P0077,1,8655,15,7356.75
I012408,O04115,P0095,1,35691,0,35691.00
I012409,O04115,P0050,5,55567,10,250051.50
I012410,O04116,P0070,1,38307,5,36391.65
I012411,O04116,P0084,2,20164,20,32262.40
I012412,O04116,P0092,1,10982,0,10982.00
I012413,O04116,P0003,10,64507,5,612816.50
I012414,O04116,P0046,3,29632,5,84451.20
I012415,O04117,P0096,6,42139,15,214908.90
I012416,O04118,P0095,8,35691,10,256975.20
I012417,O04118,P0099,8,53479,10,385048.80
I012418,O04118,P0008,4,57417,15,195217.80
I012419,O04118,P0091,4,60565,20,193808.00
I012420,O04118,P0074,4,25591,10,92127.60
I012421,O04119,P0078,9,9952,10,80611.20
I012422,O04120,P0020,4,60579,5,230200.20
I012423,O04120,P0035,9,13563,20,97653.60
I012424,O04120,P0098,1,13062,5,12408.90
I012425,O04121,P0052,4,28616,5,108740.80
I012426,O04122,P0090,2,33743,10,60737.40
I012427,O04122,P0080,1,25147,5,23889.65
I012428,O04122,P0083,3,24478,20,58747.20
I012429,O04122,P0006,9,42495,10,344209.50
I012430,O04122,P0072,2,47942,0,95884.00
I012431,O04123,P0051,2,21836,0,43672.00
I012432,O04123,P0043,4,53045,15,180353.00
I012433,O04123,P0086,3,13893,10,37511.10
I012434,O04124,P0081,1,14513,20,11610.40
I012435,O04124,P0063,1,33341,20,26672.80
I012436,O04124,P0095,1,35691,10,32121.90
I012437,O04124,P0011,8,14495,0,115960.00
I012438,O04124,P0024,6,28494,20,136771.20
I012439,O04125,P0066,3,12374,10,33409.80
I012440,O04125,P0030,10,38698,10,348282.00
I012441,O04125,P0032,9,45113,15,345114.45
I012442,O04125,P0009,9,52209,0,469881.00
I012443,O04126,P0011,5,14495,5,68851.25
I012444,O04126,P0072,8,47942,20,306828.80
I012445,O04126,P0063,6,33341,10,180041.40
I012446,O04126,P0049,9,60308,10,488494.80
I012447,O04126,P0087,3,49638,20,119131.20
I012448,O04127,P0056,6,42380,0,254280.00
I012449,O04127,P0069,4,32580,5,123804.00
I012450,O04127,P0012,1,28291,10,25461.90
I012451,O04127,P0019,3,50966,5,145253.10
I012452,O04128,P0074,5,25591,5,121557.25
I012453,O04128,P0014,4,22374,20,71596.80
I012454,O04128,P0043,3,53045,5,151178.25
I012455,O04128,P0024,3,28494,15,72659.70
I012456,O04128,P0052,5,28616,20,114464.00
I012457,O04129,P0017,7,51525,0,360675.00
I012458,O04129,P0039,10,13519,5,128430.50
I012459,O04129,P0075,7,10086,15,60011.70
I012460,O04130,P0004,10,59538,5,565611.00
I012461,O04130,P0092,6,10982,20,52713.60
I012462,O04130,P0025,6,9681,5,55181.70
I012463,O04131,P0071,8,38269,5,290844.40
I012464,O04131,P0023,6,55725,20,267480.00
I012465,O04131,P0063,1,33341,20,26672.80
I012466,O04131,P0003,1,64507,20,51605.60
I012467,O04131,P0053,5,9266,20,37064.00
I012468,O04132,P0077,5,8655,10,38947.50
I012469,O04133,P0073,4,35536,15,120822.40
I012470,O04133,P0039,5,13519,15,57455.75
I012471,O04133,P0005,2,5624,5,10685.60
I012472,O04133,P0019,4,50966,20,163091.20
I012473,O04134,P0082,10,51263,0,512630.00
I012474,O04134,P0039,4,13519,10,48668.40
I012475,O04134,P0077,2,8655,20,13848.00
I012476,O04134,P0099,4,53479,5,203220.20
I012477,O04134,P0011,1,14495,15,12320.75
I012478,O04135,P0051,9,21836,0,196524.00
I012479,O04135,P0075,9,10086,0,90774.00
I012480,O04135,P0001,7,45925,20,257180.00
I012481,O04135,P0086,6,13893,10,75022.20
I012482,O04136,P0065,3,38180,20,91632.00
I012483,O04136,P0001,10,45925,0,459250.00
I012484,O04136,P0078,8,9952,10,71654.40
I012485,O04137,P0006,2,42495,0,84990.00
I012486,O04137,P0032,2,45113,10,81203.40
I012487,O04137,P0018,8,28628,10,206121.60
I012488,O04138,P0036,4,48983,5,186135.40
I012489,O04139,P0004,5,59538,15,253036.50
I012490,O04139,P0033,2,50105,5,95199.50
I012491,O04139,P0032,3,45113,0,135339.00
I012492,O04139,P0018,9,28628,0,257652.00
I012493,O04139,P0044,1,37026,15,31472.10
I012494,O04140,P0077,5,8655,15,36783.75
I012495,O04140,P0049,7,60308,0,422156.00
I012496,O04140,P0100,1,17786,20,14228.80
I012497,O04140,P0044,7,37026,15,220304.70
I012498,O04140,P0042,7,61517,5,409088.05
I012499,O04141,P0093,4,46962,10,169063.20
I012500,O04141,P0095,3,35691,5,101719.35
I012501,O04141,P0061,10,24793,15,210740.50
I012502,O04141,P0010,6,47717,10,257671.80
I012503,O04141,P0090,2,33743,15,57363.10
I012504,O04142,P0002,10,31080,5,295260.00
I012505,O04142,P0037,10,34307,0,343070.00
I012506,O04142,P0012,3,28291,15,72142.05
I012507,O04143,P0075,10,10086,10,90774.00
I012508,O04143,P0066,3,12374,5,35265.90
I012509,O04143,P0038,4,41524,15,141181.60
I012510,O04144,P0016,3,39719,10,107241.30
I012511,O04144,P0040,6,22405,15,114265.50
I012512,O04144,P0011,9,14495,0,130455.00
I012513,O04145,P0049,1,60308,0,60308.00
I012514,O04145,P0088,3,49841,5,142046.85
I012515,O04145,P0007,8,19610,0,156880.00
I012516,O04145,P0092,10,10982,10,98838.00
I012517,O04146,P0073,7,35536,15,211439.20
I012518,O04146,P0049,3,60308,0,180924.00
I012519,O04146,P0064,9,36237,10,293519.70
I012520,O04146,P0098,6,13062,15,66616.20
I012521,O04147,P0076,10,15519,5,147430.50
I012522,O04147,P0037,1,34307,10,30876.30
I012523,O04147,P0009,6,52209,0,313254.00
I012524,O04147,P0047,6,48530,15,247503.00
I012525,O04147,P0054,2,25752,10,46353.60
I012526,O04148,P0011,4,14495,5,55081.00
I012527,O04149,P0019,4,50966,20,163091.20
I012528,O04149,P0032,8,45113,20,288723.20
